CITY,LATITUDE,LONGITUDE
obernholz,52.75,10.6167
obernissa,50.95,11.15
obernjesa,51.4667,9.9167
obernkirchen,52.2667,9.1333
obernsees,49.9167,11.3833
oberntudorf,51.65,8.6667
obernust,50.6167,9.9333
obernwohlde,53.9333,10.5833
obernzell,48.5667,13.65
obernzenn,49.45,10.4667
oberofflingen,50.0667,6.8667
oberohrn,49.1781,9.5306
ober olm,49.9372,8.1889
oberolsbach,49.35,11.4333
oberopfingen,48.05,10.1167
oberoppurg,50.7,11.6833
oberornau,48.2167,12.25
oberorschel,51.35,10.4
oberostendorf,47.9333,10.75
ober ostern,49.6833,8.85
oberotterbach,49.0667,7.9667
oberottmarshausen,48.2333,10.85
oberowisheim,49.1481,8.6911
oberpaindorf,48.4333,11.4833
oberpeiching,48.6667,10.9
oberperl,49.4667,6.4
oberpfaffenhofen,48.0667,11.2667
oberpframmern,48.0167,11.8167
oberpiebing,48.8,12.5833
oberpierscheid,50.0667,6.3667
oberpiesing,48.2667,12.8167
oberpindhart,48.6667,11.6833
oberpirk,50.55,12.0167
oberplag,50.65,7.4167
oberplaika,48.4,13.0167
oberpleichfeld,49.8833,10.0833
oberpleis,50.7,7.2833
oberpolling,48.7,13.35
oberpollnitz,50.75,11.8833
oberporing,48.7,12.8333
oberporlitz,50.7,10.9167
oberquembach,50.4667,8.4833
oberraden,50.55,7.5333
oberrahmede,51.2333,7.6167
oberramstadt,49.3167,10.4333
ober ramstadt,49.8336,8.7519
oberrarbach,51.2167,8.3167
oberreichenbach,48.2,8.3
oberreidenbach,49.7,7.4667
oberreifenberg,50.25,8.4333
oberreissen,51.0833,11.4167
oberreit,47.9167,11.8167
oberreitnau,47.6,9.6833
oberreute,47.5667,9.95
oberried,47.9333,7.95
oberrieden,51.3,9.9333
oberriexingen,48.9333,9.0333
oberriffingen,48.8333,10.3
oberrimsingen,47.9789,7.6628
oberringingen,48.7333,10.5333
oberrissdorf,51.5333,11.6167
oberroblingen,51.4333,11.3167
oberrod,50.5833,8.1333
oberrode,50.5333,9.5833
ober roden,49.9761,8.8372
oberrodenbach,50.1333,9.0667
oberrohn,50.85,10.2167
oberrohr,48.2833,10.4333
oberrombach,48.85,10.05
oberrossbach,50.65,8.0333
oberrot,47.7833,9.9333
oberroth,48.1667,10.1833
oberrothan,48.2333,10.6
oberrothenbach,50.7667,12.4667
oberrotweil,48.0833,8.6333
obersaida,50.7667,13.3333
obersalbach,49.35,6.9
obersalzberg,47.6333,13.0333
obersanding,48.8833,12.1667
obersasbach,48.6333,8.1
ober saulheim,49.8642,8.1411
obersayn,50.55,7.8667
oberschaar,50.5667,13.1333
oberschefflenz,49.4156,9.2828
oberscheidweiler,50.0833,6.9333
oberscheinfeld,49.7167,10.4333
oberscheld,50.7333,8.35
oberschelden,50.8667,7.95
oberschindmaas,50.8167,12.4833
oberschlag,54.1,12.8
oberschlauersbach,49.4167,10.7167
oberschledorn,51.2333,8.7167
oberschleichach,49.95,10.6
oberschleissheim,48.25,11.5667
oberschlettenbach,49.15,7.8667
oberschmiedeberg,50.5667,13.15
oberschmon,51.35,11.55
oberschneiding,48.8,12.65
oberschnittenkofen,48.55,12.3833
oberschollenbach,49.5667,11.1667
oberschollnach,48.6667,13.1167
oberschona,50.9,13.2667
oberschonau,50.7167,10.6167
oberschoneberg,48.3333,10.5833
oberschonegg,48.1,10.3
oberschoneweide,52.4656,13.528
oberschopfheim,48.4,7.9
oberschur,50.0833,9.1833
oberschwandorf,47.95,8.9833
oberschwappach,49.9667,10.4833
oberschwarzach,49.85,11.7
oberschweinbach,48.25,11.1667
obersdorf,50.8333,8.0667
oberseemen,50.4167,9.2333
oberseifersdorf,50.95,14.8
oberselters,50.3167,8.25
obersensbach,49.5619,9.0153
obersfeld,50.0333,9.9
obersgegen,49.9333,6.2833
obershagen,52.5,10.05
obershausen,50.5667,8.2333
obersiemau,50.1833,11
obersimten,49.1667,7.5833
obersinn,50.2167,9.6167
obersochering,47.7333,11.2167
obersollbach,49.1892,9.5714
ober sondern,51.2333,7.2667
obersontheim,49.0567,9.8992
obersotzbach,50.35,9.3333
oberspechtrain,48.5667,12.45
oberspeltach,49.1039,9.9808
oberspier,51.3,10.85
oberspiesheim,49.95,10.2833
oberstadion,48.1833,9.6833
oberstadt,50.55,10.6
oberstadtfeld,50.1833,6.7667
oberstaufen,47.55,10.0333
oberstaufenbach,49.5167,7.5167
oberstdorf,47.4,10.2833
oberstedem,49.9333,6.5167
oberstedten,50.2167,8.5667
oberstein,49.7,7.3167
obersteina,51.2,13.1
obersteinach,49.2067,9.865
obersteinbach,50.9333,12.65
obersteinbeck,52.35,7.65
obersteinebach,50.5833,7.4833
oberstenfeld,49.0261,9.3208
oberstenweiler,47.75,9.35
oberstetten,48.05,9.9667
oberstezeit,50.8667,7.3167
oberstimm,48.7167,11.45
oberstotzingen,48.5333,10.2167
oberstreit,49.8,7.7
oberstreu,50.4,10.3167
obersuhl,50.95,10.0333
obersulm,49.1311,9.4044
obersulmetingen,48.2167,9.8333
obersulzbach,49.5167,7.65
obersulzen,49.5683,8.2114
obersussbach,48.6167,11.95
obertaching,47.9667,12.7333
obertal,48.05,8.1167
obertaufkirchen,48.2667,12.2833
oberteisendorf,47.85,12.7833
oberteuringen,47.7167,9.4667
oberteutschenthal,51.45,11.8
oberthal,49.5167,7.1
obertheres,50.0167,10.4333
oberthingau,47.75,10.5167
oberthulba,50.2,9.9667
oberthurheim,48.6,10.7
obertiefenbach,50.2333,7.8833
obertiefental,47.8,9.8333
obertopfstedt,51.25,10.95
obertraubling,48.9667,12.1667
obertrebra,51.0633,11.5691
obertrennbach,48.4833,12.5667
obertriebel,50.35,12.1333
obertrubach,49.7,11.35
obertshausen,50.0833,8.85
obertsrot,48.75,8.35
obertunding,48.7167,12.4833
oberturkheim,48.75,9.2833
oberuckersee,53.2125,13.8875
oberuhldingen,47.7333,9.25
oberulsham,47.95,12.3667
oberumbach,48.3167,11.15
oberurff,51.0333,9.1667
oberursel,50.2,8.5833
oberveischede,51.0833,7.95
oberviechtach,49.4667,12.4167
obervilslern,48.3833,12.2667
obervoglarn,48.5667,13.2833
obervolkach,49.8667,10.2667
obervorschutz,51.15,9.35
oberwachingen,48.2,9.6167
oberwahrberg,49.1667,11.8667
oberwaiz,49.95,11.4667
oberwaldach,48.5,8.5833
oberwaldbach,48.3667,10.4667
oberwalden,48.7333,9.6167
oberwaldhausen,47.8333,9.5167
oberwalgern,50.7167,8.6667
oberwallmenach,50.1667,7.8333
oberwambach,50.6667,7.65
oberwarngau,47.8333,11.7167
oberwartha,51.0833,13.6
oberweid,50.6,10.0667
oberweidbach,50.7333,8.5167
oberweier,48.3667,7.9
oberweikertshofen,48.2667,11.1833
oberweilenbach,48.5,11.3
oberweiler,47.75,9.55
oberweiler im tal,49.5833,7.55
oberweiler tiefenbach,49.6,7.6167
oberweimar,50.75,8.7
oberweis,49.9667,6.4167
oberweissach,48.9167,9.5
oberweissbach,50.5833,11.15
oberweissenbrunn,50.4,9.95
oberwellenborn,50.6667,11.4667
oberwennerscheid,50.85,7.35
oberwerrn,50.0667,10.1667
oberwesel,50.1,7.7333
oberweser,51.5833,9.5667
oberwestern,50.1167,9.25
oberwestrich,51.0667,6.4
oberwetz,50.4833,8.5167
oberweyer,50.45,8.1
oberwiera,50.8833,12.5
oberwies,50.2833,7.7833
oberwiesen,49.7,7.9667
oberwiesenbach,48.2833,10.3
oberwiesenthal,50.4194,12.9684
oberwihl,47.6167,8.05
oberwildenau,49.6,12.1167
oberwildflecken,50.3667,9.9333
oberwillingen,50.7667,11.0167
oberwilzingen,48.25,9.5167
oberwinden,48.15,8.05
oberwinkel,50.85,12.6
oberwinkling,48.8833,12.7833
oberwinter,50.6167,7.2167
oberwinterbach,49.7,10.65
oberwintersbach,49.85,9.3333
oberwittstadt,49.4308,9.5575
oberwohlsbach,50.3167,11.0167
oberwolfach,48.3167,8.2167
oberwollstadt,50.3,8.75
oberworresbach,49.7833,7.3167
oberwossen,47.7,12.4833
oberwunsch,51.35,11.7833
oberwurschnitz,50.3833,12.2333
oberwurzbach,49.25,7.15
oberzeitlbach,48.3667,11.2333
oberzeitldorn,48.9667,12.5
oberzell,50.3333,9.7167
oberzella,50.85,10.0333
oberzeuzheim,50.4667,8.0667
oberzier,50.8667,6.4667
oberzissen,50.45,7.2
oberzollhaus,47.6667,10.4167
oberzolling,48.45,11.75
oberzwehren,51.2667,9.45
oberzwota,50.35,12.3667
obhausen,51.4,11.6667
obing,48,12.4167
obrigheim,49.5922,8.2044
obrighoven,51.65,6.6833
obristfeld,50.1667,11.2167
obschutz,51.2333,11.9167
obspringen,51.0667,6.0167
obstfelderschmiede,50.6,11.1167
ochenbruck,49.35,11.2667
ocholt,53.1333,8.45
ochsenbach,47.9,9.3333
ochsenberg,48.75,10.1333
ochsenburg,49.075,8.8969
ochsendorf,52.3,10.8167
ochsenfeld,48.85,11.1667
ochsenfurt,49.65,10.0833
ochsenhausen,48.0667,9.95
ochsensaal,51.4167,12.95
ochsenwang,48.5833,9.5167
ochsenwerder,53.4667,10.0833
ochsenzoll,53.6833,10
ochtelbur,53.4167,7.3667
ochtendung,50.35,7.3833
ochtersum,52.1333,9.95
ochtmannien,52.8167,8.9167
ochtmannsbruch,53.3333,9.7
ochtmersleben,52.1667,11.4167
ochtmissen,53.2833,10.3833
ochtrup,52.2167,7.1833
ockenfels,50.5833,7.2833
ockenhausen,53.35,7.8
ockenheim,49.9333,7.9667
ocker,53.15,11.55
ockfen,49.6167,6.5833
ockholm,54.6667,8.8333
ockrilla,51.2,13.5167
ockstadt,50.3333,8.7167
odagsen,51.7833,9.8833
odderade,54.1333,9.1833
odelshofen,48.55,7.8833
odelzhausen,48.3167,11.2
odenbach,49.6833,7.65
odendorf,50.65,6.8833
odenhausen,50.65,8.8833
odenheim,49.1803,8.7486
odenkirchen,51.1333,6.45
odenpullach,48,11.55
odensachsen,50.8,9.7167
odenspiel,50.9333,7.7167
odenstockach,48.0833,11.7
odenthal,51.0333,7.1167
odenwald,48.4167,8.4167
odenwaldstetten,48.35,9.3833
oder,49.2833,12.1667
oderberg,52.8667,14.05
oderding,47.8167,11.1167
oderin,52.0833,13.7167
odernhardt,48.85,9.4667
odernheim,49.7667,7.7
odersbach,50.4667,8.25
odersberg,50.6,8.2
oderwitz,51.1333,12.2333
odhaag,49.4,11.6333
odisheim,53.6833,8.9333
odwaldhausen,49.8167,12.4
odwalpersreuth,49.85,12.1833
oebelitz,54.1833,12.8167
oebisfelde,52.4333,10.9833
oebles schlechtewitz,51.25,12.0667
oechlitz,51.3333,11.7667
oechsen,50.75,10.0667
oedekoven,50.7167,7.0333
oedelsheim,51.6,9.6
oedelum,52.2333,10.1333
oederan,50.8667,13.1667
oederquart,53.8,9.25
oedesse,52.3833,10.2333
oedheim,49.2403,9.2533
oeding,51.9333,6.8
oedingen,51.1667,8.1333
oedt,51.3167,6.3667
oeffingen,48.85,9.2667
oegeln,52.1833,14.2833
oegenbostel,52.5833,9.7
oehna,51.9333,13.0333
oehrberg,50.25,9.9167
oehrenstock,50.6667,10.95
oekoven,51.0667,6.6667
oelber am weissen wege,52.1,10.25
oelbruck,51.35,14.6
oelde,51.8167,8.15
oelerse,52.3833,10.1833
oelheim,52.3833,10.2333
oelinghauserheide,51.4,7.9167
oelinghoven,50.7167,7.2167
oelixdorf,53.9333,9.5667
oelkassen,51.9333,9.6167
oelknitz,50.85,11.6167
oellingen,50.6167,7.9833
oelsa,50.95,13.6667
oelsberg,50.2,7.8333
oelsen,50.8167,13.9333
oelsitz,51.2833,13.2833
oelsnitz,50.4167,12.1667
oelstorf,53.2333,10.1333
oelzschau,51.2167,12.5333
oemberg,51.3667,6.8667
oepfershausen,50.65,10.25
oer,51.65,7.2333
oerbke,52.85,9.7167
oerel,53.4833,9.05
oer erkenschwick,51.6333,7.25
oerlenbach,50.15,10.1333
oerlinghausen,51.9667,8.6667
oerlsdorf,50.3,11.1667
oerrel,52.6833,10.5667
oersberg,54.6667,9.85
oersdorf,53.8333,9.9833
oertzenhof,53.5167,13.5667
oerzen,53.2,10.3333
oeschebuttel,53.9833,9.7167
oesdorf,49.7,10.9833
oesfeld,49.5625,9.8483
oeslau,50.3,11.0333
oeste,51.6,11.7
oester,51.9333,8.15
oesterdeichstrich,54.15,8.8833
oestereiden,51.5667,8.4333
oesterholz,51.8333,8.8333
oesterwurth,54.2167,8.9833
oestheim,49.2667,10.2
oestinghausen,51.6333,8.1
oestrich,50.0167,8.0333
oestrich winkel,50,8
oetmannshausen,51.1333,9.9667
oettelin,53.8667,12.0667
oettern,51.9667,8.8833
oettersdorf,50.6,11.8167
oettershagen,50.7667,7.7167
oettingen,48.95,10.6
oettingen in bayern,48.95,10.6
oetzen,52.9667,9.0833
oetzendorf,53.05,10.65
oeventrop,51.4,8.1333
oevenum,54.7167,8.5333
oeverich,50.5833,7.1167
oeversee,54.7,9.4333
oeverseefeld,54.7,9.4
oeynhausen,51.8167,9.05
ofen,53.1667,8.1333
oferdingen,48.55,9.2
offen,52.7667,9.9833
offenau,49.2458,9.1606
offenbach,50.1,8.7667
offenbach an der queich,49.2022,8.1811
offenbach hundheim,49.6167,7.55
offenberg,51.8167,6.35
offenburg,48.4833,7.9333
offenbuttel,54.1667,9.35
offendorf,53.95,10.7667
offenham,48.1167,12.5667
offenhausen,48.4,10.0167
offenheim,49.7256,8.0303
offenod,48.4833,13.1
offensen,51.5833,9.6833
offenstetten,48.8,11.9167
offenthal,49.9781,8.7436
offenwarden,53.3333,8.5333
offheim,50.4167,8.0667
offingen,48.15,9.5667
offleben,52.15,11.05
offling,47.9833,12.5333
offnadingen,47.9342,7.7123
offstein,49.6061,8.2381
offweilerhof,49.2167,7.4167
oflingen,47.6,7.9167
ofterdingen,48.4167,9.0333
ofteringen,47.6833,8.3833
ofterschwang,47.5,10.2333
oftersheim,49.3653,8.5831
oggelsbeuren,48.1667,9.6833
oggelshausen,48.0667,9.65
oggenhausen,48.6667,10.2333
oggenried,47.9167,10.5667
oggersheim,49.4917,8.3733
ogkeln,51.7167,12.7167
oha,54.2833,9.4667
ohe,52.6833,10.1833
ohl,50.9833,7.3833
ohlenberg,50.5833,7.2833
ohlendorf,52.0667,10.45
ohlenhard,50.45,6.7667
ohlenrode,51.9167,10
ohlenstedt,53.3,8.7667
ohler,51.1667,6.4167
ohlerath,50.4667,6.8667
ohligs,51.15,7
ohlinsweiler,47.9333,7.7667
ohlsbach,48.4333,8
ohlsdorf,53.6167,10.0333
ohlstadt,47.6333,11.2333
ohlweiler,49.9667,7.5
ohmbach,49.45,7.35
ohmden,48.65,9.5167
ohmenhausen,48.4667,9.1333
ohmenheim,48.7667,10.35
ohmes,50.7667,9.1667
ohnastetten,48.4333,9.3167
ohnbock,47.9333,11.5333
ohndorf,52.35,9.35
ohne,52.2667,7.2833
ohningen,47.6667,8.9
ohof,52.45,10.3167
ohorn,51.1833,14.05
ohrdorf,52.7,10.8
ohrdruf,50.8167,10.7333
ohrel,53.4,9.3
ohren,50.3,8.1833
ohrenbach,49.2936,9.7467
ohrensen,53.4667,9.4667
ohringen,49.2017,9.5039
ohrnberg,49.25,9.4567
ohrsee,54.1,9.4667
ohrsen,52,8.75
ohrsleben,52.0833,10.9833
ohrstedt,54.5,9.2333
ohrt,53.05,8.4833
ohrte,52.5833,7.6833
ohrum,52.1333,10.5333
oidtweiler,50.9,6.1833
okarben,50.25,8.75
okel,52.9333,8.8833
oker,51.9,10.4833
okriftel,50.05,8.5
oland,54.6667,8.6833
olberg,48.1333,8.2167
olbernhau,50.6667,13.3333
olberode,50.85,9.4167
olbersdorf,50.8833,14.7667
olbersleben,51.15,11.3333
olbronn,48.9833,8.75
olbronn durrn,48.9667,8.75
olching,48.2,11.3333
oldau,52.65,9.9333
oldeborg,53.5,7.3167
oldenborstel,54.0667,9.5167
oldenbrok,53.2833,8.4
oldenburg,53.1667,8.2
oldenburg in holstein,54.3,10.8833
oldenbuttel,54.1667,9.45
oldendorf,52.0667,8.35
oldendorp,53.3,7.2833
oldenhutten,54.15,9.7333
oldenrode,51.7167,9.8167
oldenstadt,52.9833,10.5833
oldenswort,54.3833,8.9333
oldentrup,52.0167,8.6167
oldersbek,54.45,9.1667
oldershausen,51.8,10.1
oldersum,53.3333,7.3333
olderup,54.5333,9.1167
olderupfeld,54.5167,9.1333
oldewage,52.6333,8.55
oldisleben,51.3,11.1667
oldsum,54.7333,8.45
olendorf,54.3333,11.05
olewig,49.75,6.6667
olfen,51.7,7.4
olgishofen,48.1667,10.2833
olhauser,48.85,9.85
olk,49.8167,6.55
olkofen,48.0333,9.3833
ollarzried,47.9,10.3833
ollen,53.1667,8.5
ollendorf,51.0333,11.1833
ollerding,48.05,12.7167
ollheim,50.6833,6.8833
ollingen,48.5333,10.15
ollmuth,49.6667,6.7167
ollndorf,53.8,10.9
ollsen,53.2167,10.0167
olmscheid,50.0667,6.2167
olnhausen,49.3147,9.4439
olpe,51.0333,7.85
olpenitz,54.6667,10
olsberg,51.35,8.5
olsbrucken,49.5333,7.65
olschnitz,50.15,11.7333
olsen,52.1333,14.4
olvenstedt,52.15,11.5667
olzheim,50.2667,6.4667
olzreute,48,9.6833
omersbach,50.1167,9.2
ommersheim,49.2167,7.15
ondrup,51.7333,7.6833
onsbach,48.6,8.0333
onsdorf,49.65,6.4833
ontrup,51.7833,7.1167
oos,50.2333,6.5833
opfenbach,47.6333,9.8333
opferbaum,49.9333,10.0667
opferstetten,48.4167,10.1833
opfingen,48.2833,9.8
opherten,51,6.45
opitz,50.6833,11.5667
opladen,51.0667,7.0167
oppach,51.0667,14.5
oppau,49.5186,8.3992
oppelhain,51.55,13.6
oppelsbohm,48.8667,9.4667
oppen,49.45,6.7833
oppenau,48.4833,8.1667
oppendorf,50.9833,6.5333
oppenheim,49.8581,8.3678
oppenreute,47.8,9.8
oppenrod,50.5833,8.8
oppenwehe,52.4667,8.5
oppenweiler,48.9833,9.45
opperhausen,51.8333,10
oppersdorf,49.05,12.0667
oppershausen,52.5833,10.2
oppershofen,50.4167,8.7333
oppertshausen,49.95,7.4667
oppertshofen,48.7,10.6667
opperz,50.45,9.6167
opperzau,50.7833,7.6833
oppin,51.55,12.0333
oppingen,48.5333,9.8333
oppitz,51.3,14.4167
oppum,51.3167,6.6167
oppurg,50.7167,11.65
opsen,51.6167,7.8333
oranienbaum,51.8,12.4
oranienburg,52.75,13.2333
orath,51.0833,6.3
orbachshof,49.25,9.5667
orbis,49.7,8
orde,52.6833,7.3
ording,54.3333,8.6
orendelsall,49.2672,9.5403
orenhofen,49.9,6.65
orfgen,50.6667,7.5333
oring,53.8333,10.15
oringerdamm,53.8333,10.1333
orken,51.1,6.5667
orlamunde,50.7833,11.5167
orlen,50.1833,8.1833
orlenbach,50.1667,6.3833
orleshausen,50.2833,9.0667
orlishausen,51.15,11.2
ormesheim,49.2,7.15
ormont,50.3333,6.45
ornbau,49.1667,10.65
orpethal,51.4833,8.9667
orsbeck,51.0833,6.15
orsberg,50.6,7.25
orscholz,49.5,6.5167
orschweier,48.2833,7.8
orsenhausen,48.2167,9.9667
orsfeld,50.0333,6.6167
orsingen,47.8347,8.9324
orsingen nenzingen,47.8333,8.9667
orsoy,51.5333,6.7
ort,47.6833,11.3833
ortenberg,48.45,7.9667
ortenburg,50.35,9.05
orth,51.1167,7.0833
orthofen,52.1667,8.25
ortkrug,53.4833,11.4667
ortlfingen,48.5833,10.8
ortmannsdorf,50.7,12.6167
ortrand,51.3667,13.7833
osann,49.9167,6.95
osann monzel,49.9167,6.95
osburg,49.7167,6.7833
osch,47.7667,10.0667
oschatz,51.3,13.1167
oschatzchen,51.4667,13.3833
oschelbronn,48.9,8.8167
oschersleben,52.0333,11.25
oschingen,48.4167,9.1
osdorf,51.5,8.8667
osede,52.2167,8.0667
osewoldterkoog,54.7167,8.7333
osingen,50.9167,7.6667
osinghausen,50.9833,7.5
oslebshausen,53.15,8.7333
osloss,52.4667,10.6833
osmarsleben,51.7833,11.6167
osmunde,51.4333,12.1
osnabruck,52.2667,8.05
ossa,51.0333,12.6667
osseltshausen,48.5667,11.6833
ossenberg,51.5667,6.5833
ossendorf,50.9833,6.9
ossenfeld,51.5333,9.8
osserich,50.1167,11.6333
ossla,50.4667,11.5
ossling,51.3667,14.1667
ossmannstedt,51.0167,11.4333
ossweil,48.9,9.2333
ost victorbur,53.5,7.3833
ostbarthausen,52.0833,8.25
ostbevern,52.05,7.85
ostdorf,48.3,8.85
ostedt,52.9167,10.7167
osteel,53.5333,7.2667
ostelsheim,48.7167,8.85
osten,53.7,9.2
ostenau,54.6167,9.1833
ostendorf,51.4833,7.65
ostenfeld,54.3167,9.7833
ostenfelde,51.8667,8.0833
ostenholz,52.7833,9.7167
ostenland,51.7833,8.6333
oster efkebull,54.7,8.8667
oster langenhorn,54.6833,8.9333
osteraccum,53.6333,7.6667
osterath,51.2667,6.6167
osterbauerschaft,51.7167,7.5833
osterberg,52.25,7.9167
osterborstel,54.2167,9.3167
osterbrock,52.6167,7.3167
osterbruch,51.8333,10.0167
osterbrucken,49.5,7.2667
osterbuch,48.5167,10.7333
osterbuchberg,47.8,12.5167
osterburg,52.7833,11.7667
osterburken,49.4306,9.4239
osterby,54.45,9.75
ostercappeln,52.35,8.2333
osterdeichstrich,54.15,8.8833
ostereistedt,53.3,9.1667
osterfeine,52.55,8.2833
osterfeld,51.5,6.8833
osterforde,53.3833,8.0333
osterhagen,52.0833,8.9167
osterhausen,52.7833,8.15
osterheide,51.9833,8.7167
osterhever,54.3833,8.7833
osterhofen,48.7,13.0167
osterholz,51.2333,7.0333
osterholz scharmbeck,53.2333,8.8
osterhorn,53.8667,9.7
osteritz,51.7333,12.7167
osterlinde,52.1333,10.25
osterloh,51.8,8.5833
ostermuhlen,54.1,9.5667
ostermunchen,47.95,12.0333
ostermunzel,52.3667,9.5
ostern,47.65,10.7833
osterndorf,48.6,12.9
osternienburg,51.8,12.0333
osternienburger land,51.8,12.0167
osterode,51.5667,10.8167
osterode am harz,51.7333,10.1833
oster ohrstedt,54.5167,9.2167
osterrade,54.2,9.35
osterreinen,47.6167,10.7167
osterronfeld,54.2833,9.7
ostersander,53.4167,7.5167
osterscheps,53.1167,7.9333
osterspai,50.25,7.6167
osterstedt,54.1167,9.5667
ostertimke,53.2667,9.1833
osterupgant,53.5167,7.2833
ostervesede,53.15,9.5667
osterwaal,48.5833,11.7167
osterwald,52.1167,9.6167
osterwarngau,47.8333,11.7333
osterweddingen,52.0333,11.5667
osterweg,52.05,8.2
osterwick,52.0167,7.2
osterwieck,51.9667,10.7167
osterwohle,52.8333,11.0167
osterzell,47.8833,10.75
ostfeld,51.3667,7.6
ostfildern,48.7167,9.2667
osthausen,50.85,11.1167
osthausen wulfershausen,50.85,11.0833
ostheim,50.9333,7.05
ostheim vor der rhon,50.4667,10.2167
osthofen,49.7078,8.3289
ostingersleben,52.2167,11.1667
ostinghausen,51.6333,8.2
ostkilver,52.2333,8.4833
ostland,53.05,8.05
ostlutter,51.9833,10.3
ostrach,47.95,9.3833
ostramondra,51.2,11.3333
ostrau,50.9167,14.1833
ostrhauderfehn,53.1333,7.6167
ostrich,51.0833,6.3167
ostringen,49.22,8.7122
ostrittrum,52.9833,8.3333
ostritz,51.0167,14.95
ostrohe,54.2167,9.15
ostseebad ahrenshoop,54.3833,12.4333
ostseebad baabe,54.35,13.7
ostseebad binz,54.3833,13.6167
ostseebad boltenhagen,53.9833,11.2167
ostseebad dierhagen,54.3,12.3667
ostseebad gohren,54.3333,13.7333
ostseebad kuhlungsborn,54.15,11.75
ostseebad nienhagen,54.15,11.95
ostseebad prerow,54.4333,12.5833
ostseebad rerik,54.1,11.6167
ostseebad sellin,54.3667,13.7
ostseebad wustrow,54.0833,11.5667
ostseebad zinnowitz,54.0667,13.9
ostsiedlung,52.75,9.7667
oststeinbek,53.55,10.1667
ostwig,51.3667,8.4167
otersen,52.8167,8.9
othenstorf,53.8,11.1
othfresen,52,10.3833
othmarschen,53.55,9.9
otigheim,48.8833,8.2333
otinghausen,52.15,8.6167
otisheim,48.9667,8.8
otjendorf,53.6833,10.3333
ottbergen,51.7,9.3
ottelmannshausen,50.3333,10.4833
ottenau,48.8,8.3333
ottenbach,48.7333,9.75
ottenbronn,48.7333,8.75
ottenburg,48.3167,11.6
ottenbuttel,53.9667,9.5
ottendichl,48.1333,11.75
ottendorf,50.9,13.9167
ottendorf okrilla,51.1833,13.8333
ottengrun,50.3667,12.05
ottenhausen,48.8667,8.55
ottenheim,48.3833,7.75
ottenhof,49.6669,11.4644
ottenhofen,48.7333,8.1333
ottenhofen im schwarzwald,48.5667,8.15
ottenried,48.9167,9.8167
ottensen,53.55,9.9167
ottensoos,49.5167,11.35
ottenstein,52.0667,6.9167
ottenzell,49.2,13
otter,53.2333,9.7333
otterbach,47.5833,7.6
otterberg,49.5,7.7667
otterfing,47.9167,11.6833
ottering,48.3333,12.0667
otterloh,47.9833,11.6667
otterndorf,53.8,8.9
ottersberg,53.1,9.15
ottersburg,52.5167,11.7
otterschutz,51.3333,13.9
ottersdorf,48.8667,8.15
ottershausen,48.3,11.5333
ottersheim,49.1908,8.2303
otterskirchen,48.6167,13.2833
otterstadt,49.3722,8.4478
